label_id	anchor_x	anchor_y	bb_min_x	bb_min_y	bb_max_x	bb_max_y	n_pixels
145.0	333.07037037037037	313.55925925925925	324.0	304.0	343.0	325.0	270.0
146.0	122.52922077922078	222.46753246753246	115.0	210.0	131.0	235.0	308.0
147.0	65.20253164556962	869.0590717299579	55.0	859.0	76.0	878.0	237.0
148.0	29.379310344827587	646.1576354679803	21.0	640.0	39.0	654.0	203.0
149.0	296.4216524216524	114.63817663817663	284.0	106.0	311.0	125.0	351.0
150.0	473.6991150442478	878.5132743362832	467.0	868.0	482.0	890.0	226.0
151.0	37.193661971830984	625.9507042253521	26.0	618.0	49.0	635.0	284.0
152.0	175.09649122807016	15.426900584795321	164.0	7.0	188.0	26.0	342.0
153.0	205.08898305084745	734.2118644067797	197.0	725.0	214.0	744.0	236.0
154.0	535.7049180327868	221.19672131147541	523.0	212.0	549.0	231.0	366.0
155.0	267.2354740061162	483.56880733944956	256.0	475.0	280.0	494.0	327.0
156.0	398.95222929936307	451.00955414012736	389.0	440.0	410.0	463.0	314.0
157.0	282.8888888888889	140.03703703703704	273.0	128.0	294.0	153.0	405.0
158.0	117.47395833333333	157.140625	111.0	149.0	125.0	167.0	192.0
159.0	456.31052631578945	55.33157894736842	444.0	47.0	471.0	66.0	380.0
160.0	823.7333333333333	963.6833333333333	816.0	952.0	832.0	977.0	300.0
161.0	186.53898305084746	397.07457627118646	177.0	387.0	196.0	409.0	295.0
162.0	57.763688760806915	853.64265129683	49.0	841.0	67.0	867.0	347.0
163.0	726.477366255144	556.395061728395	718.0	548.0	737.0	567.0	243.0
164.0	231.56611570247935	739.9545454545455	222.0	732.0	242.0	749.0	242.0
165.0	899.4441340782123	689.2905027932961	889.0	679.0	913.0	702.0	358.0
166.0	652.2213333333333	260.85333333333335	640.0	252.0	666.0	270.0	375.0
167.0	905.1464285714286	305.0571428571429	897.0	293.0	914.0	316.0	280.0
168.0	154.3828125	592.75390625	146.0	583.0	165.0	603.0	256.0
169.0	53.985611510791365	704.0383693045563	42.0	692.0	68.0	716.0	417.0
170.0	382.5049504950495	440.18151815181517	375.0	429.0	392.0	453.0	303.0
171.0	813.0817120622568	412.2801556420234	804.0	403.0	823.0	422.0	257.0
